Inning,Outs,Balls,Strikes,Count,Date,Batter_Team,Pitcher_Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y
7,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Wilgenis Alvarado,R,L,Fastball,Swinging Strike,,,10,0.060055621,0.460493541
7,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Wilgenis Alvarado,R,L,Offspeed,Called Strike,,,10,0.01655445,0.413149511
7,0,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Wilgenis Alvarado,R,L,Offspeed,Lineout,Line Drive,Straightaway,10,-0.037822014,0.456189538
7,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Wilgenis Alvarado,R,L,Offspeed,Ball,,,10,0.331937939,0.116173319
7,1,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Wilgenis Alvarado,R,L,Offspeed,Ball,,,10,-0.809967799,0.645565661
7,1,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Wilgenis Alvarado,R,L,Fastball,Ball,,,10,-0.809967799,0.499229566
7,1,3,0,'3-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Wilgenis Alvarado,R,L,Fastball,Walk,,,10,-0.77734192,0.413149511
7,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Wilgenis Alvarado,L,L,Offspeed,Ball,,,110,-0.907845433,0.322765452
7,1,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Wilgenis Alvarado,L,L,Fastball,Ball,,,110,0.658196721,0.309853444
7,1,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Wilgenis Alvarado,L,L,Offspeed,Called Strike,,,110,0.223185012,0.404541505
7,1,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Wilgenis Alvarado,L,L,Fastball,Foul,,,110,-0.211826698,0.361501477
7,1,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Wilgenis Alvarado,L,L,Fastball,Single,Line Drive,Straightaway,110,0.114432084,0.395933499
7,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Wilgenis Alvarado,L,L,Fastball,Foul,,,111,0.49506733,0.533661588
7,1,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Wilgenis Alvarado,L,L,Fastball,Hit By Pitch,,,111,-1.038348946,0.735949719
7,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Fastball,Ball,,,111,0.103556792,0.912413833
7,1,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Fastball,Called Strike,,,111,0.049180328,0.5508776
7,1,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Fastball,Swinging Strike,,,111,0.038305035,0.507837572
7,1,1,2,'1-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Offspeed,Ball,,,111,-0.625087822,0.073133291
7,1,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Fastball,Foul,,,111,-0.113949063,0.421757516
7,1,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Offspeed,Ball,,,111,-0.864344262,0.159213347
7,1,3,2,'3-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Ryan Capuano,L,R,Fastball,Walk,,,111,-0.016071429,0.873677808
7,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Rafael Gross,Ryan Capuano,R,R,Fastball,Foul,,,111,-0.103073771,0.503533569
7,1,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Rafael Gross,Ryan Capuano,R,R,Offspeed,Called Strike,,,111,-0.646838408,0.529357586
7,1,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Rafael Gross,Ryan Capuano,R,R,Offspeed,Strikeout Swinging,,,111,-0.124824356,0.275421422
7,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Ryan Capuano,R,R,Offspeed,Ball,,,111,-0.951346604,0.387325494
7,2,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Ryan Capuano,R,R,Fastball,Swinging Strike,,,111,0.049180328,0.796205758
7,2,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Ryan Capuano,R,R,Offspeed,Ball,,,111,1.212836651,0.52074958
7,2,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Ryan Capuano,R,R,Fastball,Ball,,,111,-0.646838408,0.865069803
7,2,3,1,'3-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Ryan Capuano,R,R,Fastball,Lineout,Line Drive,Pull,111,0.244935597,0.5508776
7,0,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Ball,,,0,-0.820843091,0.430365522
7,0,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Ball,,,0,0.527693208,0.137693333
7,0,2,0,'2-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Called Strike,,,0,0.005679157,0.542269594
7,0,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Ball,,,0,-0.690339579,0.499229566
7,0,3,1,'3-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Called Strike,,,0,0.61469555,0.421757516
7,0,3,2,'3-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Foul,,,0,0.114432084,0.477709552
7,0,3,2,'3-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Offspeed,Foul,,,0,-0.168325527,0.606829636
7,0,3,2,'3-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Marcus Knecht,Evan Elliott,R,R,Fastball,Strikeout Swinging,,,0,0.005679157,0.327069455
7,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Evan Elliott,R,R,Fastball,Ball,,,0,-0.788217213,0.030093263
7,1,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Evan Elliott,R,R,Fastball,Swinging Strike,,,0,-0.081323185,0.473405549
7,1,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Evan Elliott,R,R,Fastball,Ball,,,0,-0.77734192,0.292637433
7,1,2,1,'2-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Evan Elliott,R,R,Offspeed,Ball,,,0,-0.037822014,0.10326131
7,1,3,1,'3-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Evan Elliott,R,R,Fastball,Called Strike,,,0,-0.559836066,0.477709552
7,1,3,2,'3-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yasiel Puig,Evan Elliott,R,R,Fastball,Walk,,,0,-0.907845433,0.098957308
7,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.21,Dennis Dei Baning,Evan Elliott,R,R,Offspeed,Called Strike,,,100,0.005679157,0.197949372
7,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,1.18,Dennis Dei Baning,Evan Elliott,R,R,Fastball,Home Run,Fly Ball,Pull,100,-0.037822014,0.361501477
7,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Evan Elliott,L,R,Offspeed,Called Strike,,,0,-0.016071429,0.490621561
7,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Evan Elliott,L,R,Offspeed,Called Strike,,,0,0.092681499,0.486317558
7,1,0,2,'0-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Evan Elliott,L,R,Fastball,Ball,,,0,0.788700234,0.25820541
7,1,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Evan Elliott,L,R,Fastball,Foul,,,0,0.223185012,0.464797544
7,1,1,2,'1-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kyle Poapst,Evan Elliott,L,R,Fastball,Strikeout Swinging,,,0,0.266686183,0.529357586
7,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yordan Manduley,Evan Elliott,R,R,Fastball,Swinging Strike,,,0,-0.461958431,0.503533569
7,2,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Yordan Manduley,Evan Elliott,R,R,Offspeed,Double,Ground Ball,Pull,0,0.505942623,0.632653652
7,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kirk Gibson,Evan Elliott,R,R,Fastball,Foul,,,10,0.484192038,0.533661588
7,2,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kirk Gibson,Evan Elliott,R,R,Fastball,Swinging Strike,,,10,-0.440207845,0.568093611
7,2,0,2,'0-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Kirk Gibson,Evan Elliott,R,R,Fastball,Strikeout Swinging,,,10,,
8,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,,Ball,,,0,NA,
8,0,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,,Swinging Strike,,,0,NA,
8,0,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,,Ball,,,0,NA,
8,0,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,Fastball,Ball,,,0,0.832201405,0.946845855
8,0,3,1,'3-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,Fastball,Foul,,,0,-0.113949063,0.469101547
8,0,3,2,'3-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,Offspeed,Foul,,,0,-0.385831382,0.301245438
8,0,3,2,'3-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Ryan Capuano,R,R,Fastball,Walk,,,0,0.01655445,0.929629844
8,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.24,Josh Williams,Ryan Capuano,L,R,Fastball,Swinging Strike,,,100,0.049180328,0.748861727
8,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.26,Josh Williams,Ryan Capuano,L,R,Offspeed,Ball,,,100,0.560319087,0.895197822
8,0,1,1,'1-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.21,Josh Williams,Ryan Capuano,L,R,Fastball,Ball,,,100,0.745199063,0.636957655
8,0,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.22,Josh Williams,Ryan Capuano,L,R,Fastball,Called Strike,,,100,0.723448478,0.568093611
8,0,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.26,Josh Williams,Ryan Capuano,L,R,Fastball,Ball,,,100,0.549443794,0.593917627
8,0,3,2,'3-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.28,Josh Williams,Ryan Capuano,L,R,Fastball,Walk,,,100,0.13618267,0.93823785
8,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Ryan Capuano,R,R,Offspeed,Ball,,,110,-0.559836066,0.322765452
8,0,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Ryan Capuano,R,R,Fastball,Ball,,,110,0.005679157,0.895197822
8,0,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Ryan Capuano,R,R,Fastball,Swinging Strike,,,110,0.01655445,0.78329375
8,0,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Ryan Capuano,R,R,Fastball,Called Strike,,,110,-0.309704333,0.374413486
8,0,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Jamie Cabral,Ryan Capuano,R,R,Offspeed,Strikeout Swinging,,,110,-0.77734192,0.447581533
8,1,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Ryan Capuano,R,R,Fastball,Ball,,,110,-0.266203162,0.744557725
8,1,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Ryan Capuano,R,R,Fastball,Ball,,,110,-0.733840749,0.400237502
8,1,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Ryan Capuano,R,R,Offspeed,Ball,,,110,-0.820843091,0.667085675
8,1,3,0,'3-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Ryan Capuano,R,R,Fastball,Called Strike,,,110,-0.026946721,0.512141575
8,1,3,1,'3-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Zane Skansi,Ryan Capuano,R,R,Offspeed,Lineout,Line Drive,Opposite Field,110,-0.005196136,0.581005619
8,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosvani Penalver,Ryan Capuano,L,R,Fastball,Double,Line Drive,Straightaway,110,0.092681499,0.482013555
8,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Kyle Poapst,L,R,Offspeed,Called Strike,,,11,0.027429742,0.667085675
8,2,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Kyle Poapst,L,R,Offspeed,Swinging Strike,,,11,0.179683841,0.525053583
8,2,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Kyle Poapst,L,R,Fastball,Foul,,,11,0.201434426,0.585309622
8,2,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Petey Kiefer,Kyle Poapst,L,R,Offspeed,Strikeout Swinging,,,11,-0.211826698,0.137693333
8,0,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Evan Elliott,R,R,Fastball,Foul,,,0,0.049180328,0.482013555
8,0,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Evan Elliott,R,R,Offspeed,Ball,,,0,-0.733840749,0.692909691
8,0,1,1,'1-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Spenser Ross,Evan Elliott,R,R,Fastball,Lineout,Line Drive,Opposite Field,0,-0.026946721,0.589613625
8,1,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matt Brandt,Evan Elliott,L,R,Fastball,Swinging Strike,,,0,0.01655445,0.542269594
8,1,0,1,'0-1,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matt Brandt,Evan Elliott,L,R,Fastball,Foul,,,0,-0.037822014,0.542269594
8,1,0,2,'0-2,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matt Brandt,Evan Elliott,L,R,Offspeed,Flyout,Fly Ball,Straightaway,0,0.212309719,0.572397613
8,2,0,0,'0-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Evan Elliott,R,R,Fastball,Ball,,,0,-0.820843091,0.490621561
8,2,1,0,'1-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Evan Elliott,R,R,Fastball,Ball,,,0,-0.77734192,0.611133638
8,2,2,0,'2-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Evan Elliott,R,R,Fastball,Ball,,,0,0.277561475,0.137693333
8,2,3,0,'3-0,2026-05-10,Toronto Maple Leafs,Kitchener Panthers,,Matthew Fabian,Evan Elliott,R,R,Offspeed,Groundout,Ground Ball,Pull,0,-0.048697307,0.456189538
9,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Kyle Poapst,L,R,Offspeed,Ball,,,0,-0.385831382,0.129085327
9,0,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Kyle Poapst,L,R,Offspeed,Ball,,,0,0.571194379,0.757469733
9,0,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Kyle Poapst,L,R,Offspeed,Called Strike,,,0,0.01655445,0.28833343
9,0,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Kyle Poapst,L,R,Offspeed,Ball,,,0,1.017081382,0.107565313
9,0,3,1,'3-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Mateo Zeppieri,Kyle Poapst,L,R,Fastball,Walk,,,0,0.701697892,0.886589816
9,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.21,Rafael Gross,Kyle Poapst,R,R,Offspeed,Ball,,,100,-0.461958431,0.137693333
9,0,1,0,'1-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.29,Rafael Gross,Kyle Poapst,R,R,Offspeed,Ball,,,100,-0.29882904,0.154909344
9,0,2,0,'2-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.23,Rafael Gross,Kyle Poapst,R,R,Fastball,Foul,,,100,0.462441452,0.662781672
9,0,2,1,'2-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.26,Rafael Gross,Kyle Poapst,R,R,Fastball,Swinging Strike,,,100,-0.005196136,0.619741644
9,0,2,2,'2-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.29,Rafael Gross,Kyle Poapst,R,R,Offspeed,Ball,,,100,-0.472833724,0.75316573
9,0,3,2,'3-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,1.23,Rafael Gross,Kyle Poapst,R,R,Offspeed,Hit By Pitch,,,100,1.212836651,0.632653652
9,0,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Kyle Poapst,R,R,Fastball,Called Strike,,,110,0.027429742,0.581005619
9,0,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Kyle Poapst,R,R,Offspeed,Called Strike,,,110,0.266686183,0.309853444
9,0,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Kyle Poapst,R,R,Offspeed,Foul,,,110,0.092681499,0.494925563
9,0,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yunior Ibarra,Kyle Poapst,R,R,Fastball,Double Play,Ground Ball,Straightaway,110,0.234060304,0.537965591
9,2,0,0,'0-0,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Kyle Poapst,L,R,Fastball,Swinging Strike,,,1,0.658196721,0.292637433
9,2,0,1,'0-1,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Kyle Poapst,L,R,Offspeed,Swinging Strike,,,1,0.266686183,0.426061519
9,2,0,2,'0-2,2026-05-10,Kitchener Panthers,Toronto Maple Leafs,,Yosuke Fujie,Kyle Poapst,L,R,Offspeed,Strikeout Swinging,,,1,-0.005196136,0.154909344
